Toy Story,Tom Hanks,Tim Allen,Don Rickles,Wallace Shawn,John Ratzenberger,Annie Potts,John Morris,Laurie Metcalf,R. Lee Ermey,Penn Jillette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumanji,Robin Williams,Jonathan Hyde,Kirsten Dunst,Bonnie Hunt,Bebe Neuwirth,David Alan Grier,Patricia Clarkson,James Handy,Malcolm Stewart,Darryl Henriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Father of the Bride Part II,Steve Martin,Diane Keaton,Martin Short,Kimberly Williams-Paisley,George Newbern,Kieran Culkin,BD Wong,Peter Michael Goetz,Kate McGregor-Stewart,Jane Adams,Eugene Levy,Lori Alan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seven Years in Tibet,Brad Pitt,David Thewlis,BD Wong,Mako,Victor Wong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiss the Girls,Morgan Freeman,Ashley Judd,Cary Elwes,Tony Goldwyn,Jay O. Sanders,Bill Nunn,Brian Cox,Richard T. Jones,Roma Maffia,Jeremy Piven,Tatyana Ali,Mena Suvari,Heidi Schanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wishmaster,Andrew Divoff,Robert Englund,Jenny O'Hara,Kane Hodder,Tony Todd,George Buck Flower,Ted Raimi,Joseph Pilato,Jake McKinnon,Dan Hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Game,Michael Douglas,Sean Penn,Deborah Kara Unger,James Rebhorn,Spike Jonze,Anna Katarina,Armin Mueller-Stahl,John Aprea,Gerry Becker,Harrison Young,Tommy Flanagan,John Cassini,Yuji Okumoto,Mark Boone Junior,Jack Kehoe,Christopher John Fields,Bob Stephenson,Michael Massee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U Turn,Sean Penn,Nick Nolte,Jennifer Lopez,Joaquin Phoenix,Claire Danes,Powers Boothe,Billy Bob Thornton,Jon Voight,Abraham Benrubi,Sean Stone,Ilia Volok,Brent Briscoe,Bo Hopkins,Julie Hagerty,Laurie Metcalf,Liv Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ice Storm,Kevin Kline,Joan Allen,Sigourney Weaver,Henry Czerny,Tobey Maguire,Christina Ricci,Elijah Wood,David Krumholtz,Jamey Sheridan,Kate Burton,Michael Cumpsty,Katie Holmes,Colleen Camp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasing Amy,Ben Affleck,Joey Lauren Adams,Jason Lee,Jason Mewes,Kevin Smith,Ethan Suplee,Scott Mosier,Casey Affleck,Matt Damon,Brian O'Halloran,Illeana Douglas,Welker White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Know What You Did Last Summer,Jennifer Love Hewitt,Sarah Michelle Gellar,Ryan Phillippe,Freddie Prinze Jr.,Bridgette Wilson,Johnny Galecki,Muse Watson,Anne Heche,Stuart Greer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Devil's Advocate,Keanu Reeves,Al Pacino,Charlize Theron,Jeffrey Jones,Judith Ivey,Connie Nielsen,Craig T. Nelson,Tamara Tunie,Ruben Santiago-Hudson,Debra Monk,Vyto Ruginis,Laura Harrington,George Wyner,Chris Bauer,Heather Matarazzo,Murphy Guyer,Leo Burmester,Kim Chan,Ray Garvey,Susan Kellermann,James Saito,Harsh Nayyar,Vincent Laresca,Monica Keena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gattaca,Ethan Hawke,Jude Law,Uma Thurman,Alan Arkin,Xander Berkeley,William Lee Scott,Loren Dean,Ernest Borgnine,Tony Shalhoub,Una Damon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phantoms,Ben Affleck,Peter O'Toole,Rose McGowan,Joanna Going,Liev Schreiber,Nicky Katt,Clifton Powell,Adam Nelson,Bo Hopkins,Robert Knepper,Judith Drake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Life Less Ordinary,Ewan McGregor,Cameron Diaz,Holly Hunter,Delroy Lindo,Dan Hedaya,Stanley Tucci,Ian McNeice,Tony Shalhoub,Christopher Gorham,Ian Holm,Maury Chaykin,K. K. Dodds,Timothy Olyphant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stripes,Bill Murray,Harold Ramis,Warren Oates,Sean Young,John Candy,John Larroquette,John Diehl,Lance LeGault,Judge Reinhold,Bill Paxton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bean,Rowan Atkinson,Peter MacNicol,Pamela Reed,Harris Yulin,Burt Reynolds,Larry Drake,Danny Goldring,Johnny Galecki,Chris Ellis,Sandra Oh,Peter Egan,Peter Capaldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rainmaker,Matt Damon,Danny DeVito,Jon Voight,Claire Danes,Mary Kay Place,Dean Stockwell,Virginia Madsen,Mickey Rourke,Roy Scheider,Red West,Johnny Whitworth,Teresa Wright,Danny Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boogie Nights,Mark Wahlberg,Burt Reynolds,John C. Reilly,Julianne Moore,Thomas Jane,Heather Graham,Philip Seymour Hoffman,William H. Macy,Don Cheadle,Luis Guzman,Alfred Molina,Robert Ridgely,Philip Baker Hall,Nicole Ari Parker,Ricky Jay,Joanna Gleason,Stanley DeSantis,Kai Lennox,Jack Wallace,Melora Walters,Michael Jace,Tom Lenk,John Doe,Allan Graf,Anne Fletcher,Diane Mizota,Nathan Prevost,Greg Bronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Witness,Harrison Ford,Kelly McGillis,Josef Sommer,Lukas Haas,Danny Glover,Brent Jennings,Patti LuPone,Angus MacInnes,Viggo Mortensen,Timothy Carhart,Sylvia Kauders,Robert Earl Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starship Troopers,Casper Van Dien,Dina Meyer,Denise Richards,Jake Busey,Neil Patrick Harris,Clancy Brown,Michael Ironside,Seth Gilliam,Blake Lindsley,Steven Ford,Denise Dowse,Amy Smart,Dale Dye,Dean Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliding Doors,Gwyneth Paltrow,John Hannah,John Lynch,Jeanne Tripplehorn,Nina Young,Kevin McNally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mortal Kombat: Annihilation,Robin Shou,Talisa Soto,James Remar,Brian Thompson,Musetta Vander,Dennis Keiffer,Keith Cooke,Lance LeGault,Ray Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Truman Show,Jim Carrey,Laura Linney,Noah Emmerich,Natascha McElhone,Ed Harris,Holland Taylor,Heidi Schanz,O-Lan Jones,Paul Giamatti,Harry Shearer,Jeanette Miller,Una Damon,Philip Baker Hall,Joel McKinnon Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Jackal,Bruce Willis,Richard Gere,Sidney Poitier,Diane Venora,J.K. Simmons,Jack Black,Sophie Okonedo,Ravil Isyanov,Daniel Dae Kim,Jim Grimshaw,Serge Houde,Richard Lineback,Tess Harper,Leslie Phillips,Stephen Spinella,David Hayman,Walt MacPherson,Richard Cubison,Murphy Guyer,Terry Loughlin,John Harrington Bland,Jonathan Aris,Eddie Bo Smith Jr.,Larry King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasia,Meg Ryan,John Cusack,Christopher Lloyd,Angela Lansbury,Hank Azaria,Kelsey Grammer,Kirsten Dunst,Andrea Martin,Lacey Chabert,J.K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Man Who Knew Too Little,Bill Murray,Peter Gallagher,Alfred Molina,Richard Wilson,Geraldine James,John Standing,Anna Chancellor,Nicholas Woodeson,Simon Chandler,Dexter Fletcher,John Thomson,Eddie Marsan,Sarah Crowden,Terence Harvey,Janet Henfrey,Terry O'Neill,Richard Dixon,Adam Fogerty,Andrew Woodall,J.E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alien: Resurrection,Sigourney Weaver,Winona Ryder,Brad Dourif,Ron Perlman,Michael Wincott,Gary Dourdan,Dan Hedaya,Dominique Pinon,Leland Orser,Raymond Cruz,J.E. Freeman,David St. James,Tom Woodruff Jr.,Daniel Raymont,Nito Larioza,Steven Gilborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amistad,Morgan Freeman,Nigel Hawthorne,Anthony Hopkins,Djimon Hounsou,Matthew McConaughey,David Paymer,Pete Postlethwaite,Stellan Skarsgard,Chiwetel Ejiofor,Anna Paquin,Tomas Milian,John Ortiz,Ralph Brown,Allan Rich,Paul Guilfoyle,Peter Firth,Jeremy Northam,Arliss Howard,Rusty Schwimmer,Jake Weber,Pedro Armendariz Jr.,Robert Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deconstructing Harry,Woody Allen,Kirstie Alley,Billy Crystal,Judy Davis,Caroline Aaron,Eric Bogosian,Amy Irving,Mariel Hemingway,Elisabeth Shue,Bob Balaban,Tobey Maguire,Eric Lloyd,Robin Williams,Julia Louis-Dreyfus,Lynn Cohen,Julie Kavner,Demi Moore,Stanley Tucci,Jennifer Garner,Billy Crystal,Paul Giamatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flubber,Robin Williams,Marcia Gay Harden,Christopher McDonald,Raymond J. Barry,Clancy Brown,Ted Levine,Wil Wheaton,Edie McClurg,Jodi Benson,Leslie Stefanson,Dakin Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Will Hunting,Robin Williams,Matt Damon,Ben Affleck,Stellan Skarsgard,Minnie Driver,Casey Affleck,Cole Hauser,Alison Folland,George Plimpton,Richard Fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Alone 3,Alex D. Linz,Olek Krupa,Scarlett Johansson,Haviland Morris,David Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight in the Garden of Good and Evil,John Cusack,Kevin Spacey,Jude Law,Jack Thompson,Irma P. Hall,Kim Hunter,Geoffrey Lewis,Leon Rippy,Gary Anthony Williams,Bob Gunton,Patrika Darbo,Anne Haney,Charles Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MouseHunt,Nathan Lane,Lee Evans,Vicki Lewis,Maury Chaykin,Eric Christmas,Michael Jeter,Debra Christofferson,Ian Abercrombie,Ernie Sabella,William Hickey,Christopher Walken,Mario Cantone,Suzanne Krull,William Frankfather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scream 2,David Arquette,Neve Campbell,Courteney Cox,Sarah Michelle Gellar,Jamie Kennedy,Laurie Metcalf,Elise Neal,Jerry O'Connell,Timothy Olyphant,Jada Pinkett Smith,Liev Schreiber,Duane Martin,Rebecca Gayheart,Heather Graham,Roger L. Jackson,Joshua Jackson,Marisol Nichols,Luke Wilson,David Warner,Omar Epps,Selma Blair,Lucy Lin,Philip Pavel,Nancy O'Dell,Adam Shankman,Anne Fletcher,Christopher Doyle,Wes Craven,Matthew Lillard,Sarah Christine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sweet Hereafter,Ian Holm,Sarah Polley,Gabrielle Rose,Alberta Watson,Maury Chaykin,Bruce Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titanic,Kate Winslet,Leonardo DiCaprio,Frances Fisher,Billy Zane,Kathy Bates,Bill Paxton,Bernard Hill,David Warner,Victor Garber,Jonathan Hyde,Danny Nucci,Bernard Fox,Ewan Stewart,Ioan Gruffudd,Michael Ensign,Martin Hub,Richard Graham,Ron Donachie,Jenette Goldstein,Martin Jarvis,Elsa Raven,Barry Dennen,Shay Duffin,Greg Ellis,Anne Fletcher,Julene Renee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomorrow Never Dies,Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,Teri Hatcher,Ricky Jay,Gotz Otto,Joe Don Baker,Vincent Schiavelli,Judi Dench,Desmond Llewelyn,Samantha Bond,Colin Salmon,Geoffrey Palmer,Nina Young,Colin Stinton,Julian Rhind-Tutt,Gerard Butler,Michael Byrne,Pip Torrens,Hugh Bonneville,Jason Watkins,Brendan Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Postman,Kevin Costner,Will Patton,Olivia Williams,Larenz Tate,Giovanni Ribisi,James Russo,Daniel von Bargen,Roberta Maxwell,Peggy Lipton,Brian Anthony Wilson,Todd Allen,Rex Linn,Shawn Hatosy,Ryan Hurst,Mary Stuart Masterson,George Wyner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Horse Whisperer,Robert Redford,Kristin Scott Thomas,Sam Neill,Scarlett Johansson,Dianne Wiest,Chris Cooper,Cherry Jones,Kate Bosworth,Jeanette Nolan,Jessalyn Gilsig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackie Brown,Pam Grier,Samuel L. Jackson,Robert Forster,Bridget Fonda,Michael Keaton,Robert De Niro,Michael Bowen,Chris Tucker,Lisa Gay Hamilton,Tom Lister Jr.,Sid Haig,Aimee Graham,Tangie Ambrose,Mary Ann Schmidt,Glendon Rich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Big Lebowski,Jeff Bridges,John Goodman,Julianne Moore,Steve Buscemi,Philip Seymour Hoffman,David Huddleston,John Turturro,Tara Reid,Sam Elliott,Ben Gazzara,Peter Stormare,Torsten Voges,Flea,Mark Pellegrino,Jack Kehler,David Thewlis,Jon Polito,Richard Gant,Christian Clemenson,Marshall Manesh,Leon Russom,Anthony J. Sacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Expectations,Gwyneth Paltrow,Ethan Hawke,Chris Cooper,Anne Bancroft,Robert De Niro,Hank Azaria,Josh Mostel,Kim Dickens,Gabriel Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wag the Dog,Dustin Hoffman,Robert De Niro,Anne Heche,Woody Harrelson,Jim Belushi,Denis Leary,Willie Nelson,Andrea Martin,Kirsten Dunst,William H. Macy,John Michael Higgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark City,Rufus Sewell,William Hurt,Kiefer Sutherland,Jennifer Connelly,Richard O'Brien,Ian Richardson,Bruce Spence,John Bluthal,Melissa George,Nicholas Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hard Rain,Morgan Freeman,Christian Slater,Randy Quaid,Minnie Driver,Ed Asner,Peter Murnik,Mark Rolston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Half Baked,Dave Chappelle,Tommy Chong,Harland Williams,Snoop Dogg,Clarence Williams III,Jon Stewart,Janeane Garofalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spice World,Simon Chandler,Bob Hoskins,Hugh Laurie,Meat Loaf,Roger Moore,Alan Cumming,Richard E. Grant,Richard Briers,Jason Flemyng,Stephen Fry,Barry Humphries,Kevin McNally,Richard O'Brien,Bill Paterson,Jennifer Saunders,George Wendt,Dominic West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deep Rising,Treat Williams,Famke Janssen,Anthony Heald,Kevin J. O'Connor,Una Damon,Wes Studi,Derrick O'Connor,Jason Flemyng,Cliff Curtis,Clifton Powell,Djimon Hounsou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Replacement Killers,Chow Yun-fat,Mira Sorvino,Michael Rooker,Kenneth Tsang,Jurgen Prochnow,Til Schweiger,Danny Trejo,Clifton Collins Jr,Carlos Gomez,Frank Medrano,Leo Lee,Patrick Kilpatrick,Randall Duk Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blues Brothers 2000,Dan Aykroyd,John Goodman,Joe Morton,James Brown,Paul Shaffer,Isaac Hayes,Kim Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wedding Singer,Adam Sandler,Drew Barrymore,Christine Taylor,Allen Covert,Jon Lovitz,Ellen Albertini Dow,Alexis Arquette,Matthew Glave,Steve Buscemi,Kevin Nealon,Andrew Shaifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere,Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Peter Coyote,Liev Schreiber,Queen Latifah,Bernard Hocke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Good as It Gets,Jack Nicholson,Helen Hunt,Greg Kinnear,Cuba Gooding Jr.,Skeet Ulrich,Shirley Knight,Yeardley Smith,Harold Ramis,Kathryn Morris,Maya Rudolph,Julie Benz,Jamie Kennedy,Brian Doyle-Murray,Peter Jacobson,Jesse James,Randall Batinkoff,Lisa Edelstein,Matt Malloy,Tom McGowan,Shane Black,Missi Pyle,Tara Subkoff,Leslie Stefanson,Wood Harris,Maurice LaMarche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
